order_id,user_id,age_stage,category,amount,city_tier,order_date
O00001938,U003839,6-12月,辅食,192.46,二线城市,2011-12-24
O00001939,U005849,孕期囤货,待产包,574.82,三线及以下,2011-06-22
O00001940,U005343,1-3岁,辅食,297.6,三线及以下,2011-11-01
O00001941,U000769,3-6月,洗护用品,140.27,二线城市,2011-05-18
O00001942,U002973,3-6岁,洗护用品,71.94,三线及以下,2011-12-20
O00001943,U004566,1-3岁,服饰,240.02,一线城市,2011-10-22
O00001944,U005217,1-3岁,服饰,116.35,三线及以下,2011-05-17
O00001945,U005209,0-3月,玩具,202.08,一线城市,2011-07-24
O00001946,U003150,3-6月,营养品,1378.09,一线城市,2011-01-14
O00001947,U001177,6-12月,服饰,77.14,三线及以下,2011-04-02
O00001948,U001833,1-3岁,辅食,124.07,三线及以下,2011-11-13
O00001949,U004683,1-3岁,纸尿裤,149.65,一线城市,2011-01-23
O00001950,U002229,0-3月,待产包,499.2,三线及以下,2011-08-24
O00001951,U003245,1-3岁,玩具,151.16,二线城市,2011-09-13
O00001952,U000405,1-3岁,玩具,84.8,三线及以下,2011-10-04
O00001953,U003203,6-12月,服饰,118.15,一线城市,2011-03-22
O00001954,U005662,孕期囤货,洗护用品,81.78,二线城市,2011-09-25
O00001955,U003570,1-3岁,纸尿裤,144.48,二线城市,2011-08-17
O00001956,U005324,1-3岁,辅食,234.51,二线城市,2011-12-12
O00001957,U003599,1-3岁,服饰,84.19,三线及以下,2011-07-28
O00001958,U002604,3-6岁,玩具,147.46,三线及以下,2011-10-14
O00001959,U003829,6-12月,纸尿裤,671.59,三线及以下,2011-09-14
O00001960,U002956,孕期囤货,婴儿车,2049.46,三线及以下,2011-05-26
O00001961,U005701,孕期囤货,待产包,1091.63,一线城市,2011-05-05
O00001962,U003710,6-12月,服饰,182.77,二线城市,2011-02-03
O00001963,U005529,3-6岁,营养品,947.64,三线及以下,2011-07-15
O00001964,U004874,3-6月,辅食,357.59,三线及以下,2011-05-06
O00001965,U003692,6-12月,玩具,166.88,三线及以下,2011-10-16
O00001966,U001381,孕期囤货,服饰,180.1,一线城市,2011-04-10
O00001967,U005650,0-3月,奶粉,417.57,三线及以下,2011-06-12
O00001968,U003848,0-3月,洗护用品,69.68,三线及以下,2011-06-16
O00001969,U001353,0-3月,洗护用品,90.65,二线城市,2011-05-02
O00001970,U004768,3-6月,纸尿裤,431.03,二线城市,2011-04-02
O00001971,U003095,1-3岁,玩具,119.63,一线城市,2011-10-11
O00001972,U004985,孕期囤货,纸尿裤,311.35,三线及以下,2011-12-19
O00001973,U000410,3-6岁,服饰,168.65,一线城市,2011-06-15
O00001974,U002411,3-6岁,营养品,800.85,二线城市,2011-06-17
O00001975,U004585,3-6月,纸尿裤,225.34,一线城市,2011-10-26
O00001976,U001640,3-6月,奶粉,1253.13,一线城市,2011-07-05
O00001977,U004419,孕期囤货,待产包,832.56,三线及以下,2011-05-28
O00001978,U004397,6-12月,玩具,239.39,一线城市,2011-07-07
O00001979,U003326,6-12月,服饰,112.03,三线及以下,2011-02-05
O00001980,U004053,孕期囤货,洗护用品,156.45,一线城市,2011-10-08
O00001981,U001998,6-12月,服饰,149.95,一线城市,2011-01-28
O00001982,U000928,孕期囤货,奶粉,1034.05,二线城市,2011-01-02
O00001983,U000926,3-6岁,服饰,161.25,二线城市,2011-08-16
O00001984,U001816,3-6岁,服饰,118.08,二线城市,2011-02-10
O00001985,U005365,0-3月,玩具,149.39,三线及以下,2011-02-08
O00001986,U002059,3-6岁,奶粉,989.81,二线城市,2011-03-04
O00001987,U001043,孕期囤货,安全座椅,1876.59,三线及以下,2011-09-03
O00001988,U000181,0-3月,服饰,154.41,一线城市,2011-07-04
O00001989,U001430,3-6岁,安全座椅,1109.16,三线及以下,2011-03-20
O00001990,U003695,孕期囤货,婴儿车,963.19,三线及以下,2011-11-09
O00001991,U001408,3-6岁,玩具,128.2,三线及以下,2011-10-08
O00001992,U001074,孕期囤货,营养品,1072.34,一线城市,2011-04-13
O00001993,U004857,3-6月,玩具,95.02,三线及以下,2011-03-19
O00001994,U000266,孕期囤货,婴儿车,2835.27,一线城市,2011-08-01
O00001995,U002809,0-3月,纸尿裤,810.49,二线城市,2011-07-14
O00001996,U005032,1-3岁,玩具,233.9,一线城市,2011-05-23
O00001997,U004407,6-12月,纸尿裤,481.89,一线城市,2011-02-18
O00001998,U004485,3-6岁,服饰,90.0,三线及以下,2011-11-22
O00001999,U005369,1-3岁,服饰,166.9,一线城市,2011-08-23
O00002000,U005986,3-6岁,营养品,952.18,二线城市,2011-12-03
O00002001,U005482,3-6月,玩具,129.3,二线城市,2011-10-18
O00002002,U002079,3-6月,服饰,88.97,三线及以下,2011-03-26
O00002003,U004472,孕期囤货,儿童安全床,2998.07,二线城市,2011-08-17
O00002004,U005798,3-6月,玩具,215.29,一线城市,2011-04-20
O00002005,U003355,0-3月,洗护用品,115.25,三线及以下,2011-06-27
O00002006,U003781,3-6月,纸尿裤,159.52,三线及以下,2011-10-06
O00002007,U002526,0-3月,洗护用品,75.14,二线城市,2011-06-26
O00002008,U005356,0-3月,待产包,542.82,二线城市,2011-06-18
O00002009,U004762,3-6岁,玩具,198.6,一线城市,2011-12-16
O00002010,U005897,孕期囤货,奶粉,792.34,二线城市,2011-02-18
O00002011,U002408,1-3岁,奶粉,322.65,二线城市,2011-04-17
O00002012,U005540,3-6岁,辅食,337.46,一线城市,2011-04-17
O00002013,U005339,6-12月,奶粉,951.03,一线城市,2011-12-09
O00002014,U003654,孕期囤货,待产包,785.75,二线城市,2011-05-24
O00002015,U000305,3-6月,玩具,191.59,一线城市,2011-10-26
O00002016,U003646,0-3月,洗护用品,108.82,一线城市,2011-11-16
O00002017,U005924,6-12月,奶粉,1716.02,三线及以下,2011-01-15
O00002018,U004388,6-12月,辅食,63.02,二线城市,2011-02-14
O00002019,U000548,3-6岁,营养品,337.49,三线及以下,2011-05-17
O00002020,U002066,1-3岁,营养品,651.5,三线及以下,2011-07-10
O00002021,U005512,1-3岁,辅食,287.96,二线城市,2011-09-19
O00002022,U000641,3-6月,服饰,70.96,三线及以下,2011-11-23
O00002023,U003084,3-6岁,洗护用品,68.35,二线城市,2011-04-18
O00002024,U000689,3-6月,玩具,100.57,三线及以下,2011-04-04
O00002025,U004323,孕期囤货,安全座椅,3089.81,一线城市,2011-12-14
O00002026,U005000,3-6岁,服饰,173.32,一线城市,2011-09-06
O00002027,U005170,3-6岁,安全座椅,1591.11,二线城市,2011-06-14
O00002028,U005006,3-6月,纸尿裤,870.94,一线城市,2011-04-25
O00002029,U000671,1-3岁,奶粉,915.26,一线城市,2011-11-24
O00002030,U003656,3-6月,纸尿裤,508.72,一线城市,2011-05-25
O00002031,U001493,6-12月,玩具,258.57,二线城市,2011-02-17
O00002032,U003377,3-6月,玩具,156.17,三线及以下,2011-03-03
O00002033,U000525,3-6月,洗护用品,153.64,二线城市,2011-09-24
O00002034,U003236,0-3月,纸尿裤,523.54,三线及以下,2011-03-17
O00002035,U004687,0-3月,纸尿裤,485.4,三线及以下,2011-09-09
O00002036,U000998,3-6月,奶粉,239.81,二线城市,2011-08-11
O00002037,U005250,1-3岁,营养品,316.4,二线城市,2011-04-01
O00002038,U005992,3-6月,奶粉,818.73,一线城市,2011-07-10
O00002039,U001460,0-3月,纸尿裤,757.45,二线城市,2011-10-08
O00002040,U002638,0-3月,纸尿裤,159.89,一线城市,2011-04-04
O00002041,U002954,1-3岁,营养品,183.74,二线城市,2011-12-01
O00002042,U004080,6-12月,辅食,282.82,二线城市,2011-05-21
O00002043,U000727,孕期囤货,待产包,626.7,二线城市,2011-10-11
O00002044,U003467,6-12月,纸尿裤,195.27,二线城市,2011-08-20
O00002045,U001227,孕期囤货,安全座椅,3249.26,二线城市,2011-08-24
O00002046,U004326,6-12月,辅食,69.56,二线城市,2011-05-16
O00002047,U002415,6-12月,营养品,351.1,二线城市,2011-04-11
O00002048,U004553,1-3岁,辅食,103.64,三线及以下,2011-10-13
O00002049,U000904,孕期囤货,营养品,799.09,二线城市,2011-03-18
O00002050,U003707,6-12月,奶粉,215.64,三线及以下,2011-08-28
O00002051,U005429,孕期囤货,纸尿裤,147.47,三线及以下,2011-06-06
O00002052,U004648,6-12月,辅食,192.36,三线及以下,2011-07-03
O00002053,U002774,孕期囤货,营养品,416.36,三线及以下,2011-10-20
O00002054,U002206,1-3岁,纸尿裤,164.31,三线及以下,2011-03-16
O00002055,U004273,孕期囤货,纸尿裤,401.49,二线城市,2011-11-09
O00002056,U004644,3-6岁,服饰,118.3,二线城市,2011-06-11
O00002057,U001186,0-3月,洗护用品,77.18,三线及以下,2011-10-07
O00002058,U003900,孕期囤货,营养品,418.75,二线城市,2011-03-24
O00002059,U002721,孕期囤货,待产包,702.46,一线城市,2011-06-12
O00002060,U001684,孕期囤货,洗护用品,96.79,二线城市,2011-01-28
O00002061,U000048,6-12月,纸尿裤,667.75,一线城市,2011-07-11
O00002062,U004399,1-3岁,玩具,108.73,二线城市,2011-11-18
O00002063,U002164,3-6月,纸尿裤,365.89,二线城市,2011-11-14
O00002064,U004548,6-12月,辅食,197.76,三线及以下,2011-10-24
O00002065,U003444,6-12月,奶粉,976.49,三线及以下,2011-03-09
O00002066,U001767,3-6月,纸尿裤,386.41,二线城市,2011-03-24
O00002067,U003591,6-12月,辅食,162.86,二线城市,2011-11-27
O00002068,U000510,孕期囤货,营养品,124.25,三线及以下,2011-08-26
O00002069,U001926,3-6月,洗护用品,81.16,二线城市,2011-12-07
O00002070,U000596,0-3月,纸尿裤,490.39,三线及以下,2011-02-14
O00002071,U003682,6-12月,奶粉,1664.28,一线城市,2011-05-02
O00002072,U000292,3-6岁,服饰,131.43,二线城市,2011-11-25
O00002073,U001391,3-6岁,奶粉,218.1,三线及以下,2011-04-28
O00002074,U001931,孕期囤货,婴儿车,2434.8,二线城市,2011-12-26
O00002075,U001345,6-12月,辅食,408.13,一线城市,2011-11-07
O00002076,U005767,6-12月,奶粉,282.87,三线及以下,2011-02-09
O00002077,U005141,6-12月,辅食,520.21,一线城市,2011-05-09
O00002078,U002396,3-6岁,玩具,121.39,三线及以下,2011-12-12
O00002079,U001928,3-6岁,玩具,107.36,三线及以下,2011-10-16
O00002080,U002760,孕期囤货,服饰,204.24,一线城市,2011-06-19
O00002081,U003882,孕期囤货,待产包,570.61,二线城市,2011-12-12
O00002082,U003234,孕期囤货,营养品,153.89,三线及以下,2011-06-18
O00002083,U004767,3-6月,服饰,115.13,一线城市,2011-01-15
O00002084,U005276,3-6月,纸尿裤,857.85,一线城市,2011-05-25
O00002085,U004222,1-3岁,纸尿裤,372.33,二线城市,2011-11-15
O00002086,U001543,0-3月,纸尿裤,311.91,三线及以下,2011-08-16
O00002087,U004927,孕期囤货,婴儿车,2082.12,二线城市,2011-02-04
O00002088,U004202,3-6月,奶粉,1421.38,三线及以下,2011-12-28
O00002089,U003666,孕期囤货,洗护用品,86.01,二线城市,2011-08-06
O00002090,U005241,6-12月,玩具,188.47,二线城市,2011-08-04
O00002091,U004269,6-12月,纸尿裤,437.36,三线及以下,2011-07-15
O00002092,U003095,1-3岁,玩具,185.05,一线城市,2011-09-01
O00002093,U003707,6-12月,辅食,178.62,三线及以下,2011-12-08
O00002094,U004240,0-3月,奶粉,988.9,三线及以下,2011-05-10
O00002095,U005087,3-6岁,玩具,145.12,三线及以下,2011-01-06
O00002096,U004135,3-6月,纸尿裤,417.3,二线城市,2011-05-16
O00002097,U000493,孕期囤货,洗护用品,133.78,二线城市,2011-06-19
O00002098,U001401,3-6月,辅食,547.97,一线城市,2011-05-04
O00002099,U000591,6-12月,纸尿裤,498.95,二线城市,2011-04-26
O00002100,U004945,1-3岁,玩具,152.96,三线及以下,2011-02-15
O00002101,U003657,3-6月,玩具,117.33,三线及以下,2011-05-03
O00002102,U002828,6-12月,奶粉,1145.72,二线城市,2011-05-09
O00002103,U002608,1-3岁,辅食,213.06,三线及以下,2011-03-28
O00002104,U004115,0-3月,奶粉,357.44,二线城市,2011-11-03
O00002105,U002445,0-3月,奶粉,1108.57,一线城市,2011-05-03
O00002106,U000884,孕期囤货,儿童安全床,2727.49,一线城市,2011-05-09
O00002107,U000350,3-6岁,玩具,222.51,一线城市,2011-09-01
O00002108,U005103,孕期囤货,儿童安全床,2132.54,二线城市,2011-11-13
O00002109,U001703,3-6岁,玩具,128.73,三线及以下,2011-01-01
O00002110,U005733,1-3岁,服饰,195.29,一线城市,2011-08-14
O00002111,U001656,3-6月,洗护用品,98.83,一线城市,2011-01-21
O00002112,U002537,3-6月,玩具,185.28,一线城市,2011-03-09
O00002113,U005558,1-3岁,纸尿裤,285.02,三线及以下,2011-11-02
O00002114,U004696,孕期囤货,营养品,905.42,二线城市,2011-11-27
O00002115,U005578,3-6月,纸尿裤,808.62,一线城市,2011-10-15
O00002116,U003224,3-6月,纸尿裤,777.92,一线城市,2011-06-02
O00002117,U000482,3-6岁,营养品,795.92,二线城市,2011-01-10
O00002118,U001165,6-12月,营养品,660.4,三线及以下,2011-01-22
O00002119,U004326,6-12月,辅食,393.7,二线城市,2011-10-26
O00002120,U003002,3-6月,服饰,179.34,一线城市,2011-07-13
O00002121,U003235,3-6月,辅食,59.92,三线及以下,2011-09-27
O00002122,U001834,3-6月,奶粉,442.36,三线及以下,2011-07-15
O00002123,U002247,孕期囤货,待产包,550.36,三线及以下,2011-04-16
O00002124,U004084,0-3月,奶粉,225.08,三线及以下,2011-10-24
O00002125,U001850,孕期囤货,营养品,259.11,二线城市,2011-03-11
O00002126,U002936,0-3月,营养品,912.61,一线城市,2011-08-17
O00002127,U004511,孕期囤货,服饰,191.68,一线城市,2011-03-12
O00002128,U003662,3-6岁,安全座椅,2410.03,二线城市,2011-02-17
O00002129,U005741,孕期囤货,待产包,654.09,二线城市,2011-06-23
O00002130,U004193,1-3岁,纸尿裤,454.22,三线及以下,2011-02-02
O00002131,U002971,3-6月,玩具,182.28,二线城市,2011-06-04
O00002132,U001451,6-12月,玩具,181.31,二线城市,2011-12-24
O00002133,U002335,6-12月,辅食,311.33,一线城市,2011-05-28
O00002134,U002970,3-6月,服饰,142.27,一线城市,2011-01-01
O00002135,U002438,3-6月,玩具,92.7,三线及以下,2011-11-12
O00002136,U001012,6-12月,玩具,145.44,三线及以下,2011-02-24
O00002137,U000404,3-6岁,玩具,249.43,一线城市,2011-02-15
O00002138,U000944,0-3月,奶粉,345.04,一线城市,2011-05-26
O00002139,U005026,0-3月,奶粉,740.01,三线及以下,2011-05-03
O00002140,U004304,3-6月,辅食,357.05,三线及以下,2011-12-24
O00002141,U003015,孕期囤货,儿童安全床,1505.71,三线及以下,2011-03-05
O00002142,U004684,3-6月,玩具,121.56,三线及以下,2011-02-15
O00002143,U003615,6-12月,纸尿裤,403.12,三线及以下,2011-02-08
O00002144,U001815,3-6月,奶粉,478.6,一线城市,2011-07-15
O00002145,U001049,1-3岁,服饰,130.51,二线城市,2011-06-21
O00002146,U005733,1-3岁,服饰,177.0,一线城市,2011-05-01
O00002147,U003393,3-6岁,玩具,222.81,二线城市,2011-11-11
O00002148,U000903,0-3月,洗护用品,97.89,一线城市,2011-06-01
O00002149,U001686,6-12月,辅食,200.88,二线城市,2011-08-05
O00002150,U004659,孕期囤货,儿童安全床,2160.14,三线及以下,2011-09-01
O00002151,U004514,3-6月,洗护用品,106.62,三线及以下,2011-09-13
O00002152,U002064,6-12月,玩具,165.95,三线及以下,2011-01-09
O00002153,U005245,6-12月,纸尿裤,484.02,三线及以下,2011-10-13
O00002154,U001306,孕期囤货,婴儿车,3334.25,二线城市,2011-08-05
O00002155,U000462,0-3月,奶粉,1830.89,二线城市,2011-08-14
O00002156,U000323,3-6岁,玩具,123.57,三线及以下,2011-01-19
O00002157,U000742,6-12月,纸尿裤,315.86,三线及以下,2011-03-02
O00002158,U003159,孕期囤货,儿童安全床,2193.36,一线城市,2011-07-20
O00002159,U004177,0-3月,待产包,559.25,三线及以下,2011-05-02
O00002160,U005865,3-6岁,营养品,218.28,三线及以下,2011-09-15
O00002161,U003012,6-12月,服饰,104.21,二线城市,2011-08-19
O00002162,U001672,3-6月,纸尿裤,386.97,二线城市,2011-04-23
O00002163,U003030,1-3岁,奶粉,256.96,一线城市,2011-08-01
O00002164,U004830,3-6岁,服饰,163.2,一线城市,2011-08-20
O00002165,U004349,3-6岁,洗护用品,119.9,一线城市,2011-02-22
O00002166,U003898,0-3月,洗护用品,110.74,二线城市,2011-05-01
O00002167,U004997,1-3岁,纸尿裤,406.39,三线及以下,2011-08-18
O00002168,U000239,0-3月,奶粉,1007.81,二线城市,2011-07-02
O00002169,U003544,孕期囤货,儿童安全床,1906.53,三线及以下,2011-01-15
O00002170,U002971,3-6月,纸尿裤,375.98,二线城市,2011-05-20
O00002171,U005270,6-12月,奶粉,826.55,三线及以下,2011-08-02
O00002172,U003100,6-12月,玩具,250.79,二线城市,2011-05-04
O00002173,U002662,3-6月,服饰,177.27,二线城市,2011-08-08
O00002174,U000345,3-6岁,洗护用品,82.15,二线城市,2011-12-07
O00002175,U005492,3-6月,纸尿裤,398.66,三线及以下,2011-02-17
O00002176,U001062,3-6月,服饰,139.63,二线城市,2011-08-11
O00002177,U003260,孕期囤货,洗护用品,70.36,三线及以下,2011-09-09
O00002178,U004236,3-6岁,服饰,231.42,一线城市,2011-07-18
O00002179,U000284,1-3岁,辅食,49.62,二线城市,2011-06-26
O00002180,U001941,1-3岁,辅食,147.69,三线及以下,2011-08-03
O00002181,U003489,3-6岁,营养品,420.58,三线及以下,2011-05-19
O00002182,U001575,3-6月,辅食,152.81,三线及以下,2011-07-09
O00002183,U002571,1-3岁,纸尿裤,310.22,一线城市,2011-01-02
O00002184,U000889,3-6月,奶粉,910.81,一线城市,2011-09-17
O00002185,U004940,孕期囤货,营养品,148.71,二线城市,2011-10-03
O00002186,U002492,孕期囤货,洗护用品,72.16,三线及以下,2011-12-20
O00002187,U003853,孕期囤货,营养品,561.99,三线及以下,2011-10-19
O00002188,U004069,1-3岁,服饰,124.37,三线及以下,2011-02-07
O00002189,U004863,0-3月,洗护用品,95.36,一线城市,2011-07-28
O00002190,U002369,3-6月,玩具,105.81,二线城市,2011-04-10
O00002191,U001829,1-3岁,洗护用品,102.97,一线城市,2011-01-09
O00002192,U000556,孕期囤货,儿童安全床,2879.72,一线城市,2011-01-21
O00002193,U002872,6-12月,纸尿裤,388.3,三线及以下,2011-03-22
O00002194,U003663,1-3岁,奶粉,1202.6,二线城市,2011-12-20
O00002195,U000857,孕期囤货,奶粉,1287.14,二线城市,2011-04-17
O00002196,U002900,3-6月,纸尿裤,376.27,二线城市,2011-05-27
O00002197,U005262,1-3岁,服饰,105.56,三线及以下,2011-03-27
O00002198,U004544,3-6岁,奶粉,371.94,一线城市,2011-10-21
O00002199,U001223,0-3月,纸尿裤,238.56,三线及以下,2011-09-15
O00002200,U001263,0-3月,奶粉,321.29,二线城市,2011-10-19
O00002201,U001275,0-3月,纸尿裤,698.97,三线及以下,2011-09-03
O00002202,U002546,0-3月,玩具,163.85,二线城市,2011-05-05
O00002203,U005149,6-12月,玩具,155.92,三线及以下,2011-02-20
O00002204,U004396,3-6月,洗护用品,76.19,三线及以下,2011-07-16
O00002205,U004692,1-3岁,辅食,352.48,二线城市,2011-06-08
O00002206,U005762,孕期囤货,儿童安全床,2274.78,三线及以下,2011-12-28
O00002207,U000825,1-3岁,玩具,126.97,三线及以下,2011-05-04
O00002208,U004614,1-3岁,纸尿裤,189.65,三线及以下,2011-07-08
O00002209,U004552,孕期囤货,洗护用品,87.72,一线城市,2011-03-15
O00002210,U003521,孕期囤货,洗护用品,78.91,二线城市,2011-01-15
O00002211,U004979,3-6岁,玩具,156.45,二线城市,2011-11-07
O00002212,U001589,孕期囤货,安全座椅,1805.19,二线城市,2011-10-22
O00002213,U004375,0-3月,纸尿裤,395.63,三线及以下,2011-07-24
O00002214,U004352,3-6岁,辅食,206.08,三线及以下,2011-06-07
O00002215,U005672,3-6岁,玩具,230.95,二线城市,2011-11-25
O00002216,U005871,0-3月,奶粉,341.43,二线城市,2011-08-24
O00002217,U002484,1-3岁,营养品,447.28,一线城市,2011-02-27
O00002218,U003978,孕期囤货,服饰,140.65,二线城市,2011-09-07
O00002219,U004194,0-3月,奶粉,296.92,三线及以下,2011-05-28
O00002220,U003339,6-12月,营养品,837.38,三线及以下,2011-05-21
O00002221,U001387,3-6月,玩具,228.12,一线城市,2011-01-22
