user_id,age_stage,city_tier,income_level
U002165,0-3月,一线城市,中低收入
U002166,6-12月,二线城市,中等收入
U002167,3-6月,二线城市,中等收入
U002168,孕期囤货,三线及以下,中低收入
U002169,6-12月,二线城市,中高收入
U002170,3-6岁,二线城市,中低收入
U002171,孕期囤货,三线及以下,中低收入
U002172,6-12月,一线城市,中高收入
U002173,0-3月,二线城市,高收入
U002174,孕期囤货,一线城市,中高收入
U002175,6-12月,三线及以下,中高收入
U002176,孕期囤货,三线及以下,中低收入
U002177,孕期囤货,二线城市,中高收入
U002178,1-3岁,二线城市,高收入
U002179,1-3岁,三线及以下,高收入
U002180,1-3岁,一线城市,中等收入
U002181,6-12月,二线城市,中高收入
U002182,3-6月,一线城市,中等收入
U002183,3-6岁,三线及以下,中等收入
U002184,6-12月,三线及以下,中高收入
U002185,1-3岁,三线及以下,中高收入
U002186,0-3月,二线城市,中等收入
U002187,3-6岁,三线及以下,高收入
U002188,1-3岁,三线及以下,中低收入
U002189,1-3岁,三线及以下,中低收入
U002190,3-6岁,三线及以下,中高收入
U002191,3-6岁,三线及以下,中等收入
U002192,孕期囤货,三线及以下,中等收入
U002193,孕期囤货,二线城市,高收入
U002194,3-6月,二线城市,中高收入
U002195,0-3月,一线城市,高收入
U002196,0-3月,二线城市,中等收入
U002197,0-3月,三线及以下,中低收入
U002198,3-6月,三线及以下,中等收入
U002199,孕期囤货,三线及以下,中高收入
U002200,3-6岁,二线城市,中等收入
U002201,1-3岁,三线及以下,中等收入
U002202,6-12月,一线城市,高收入
U002203,0-3月,二线城市,中高收入
U002204,3-6岁,一线城市,中等收入
U002205,0-3月,一线城市,中等收入
U002206,1-3岁,三线及以下,中高收入
U002207,0-3月,二线城市,中等收入
U002208,3-6月,二线城市,中低收入
U002209,0-3月,三线及以下,高收入
U002210,3-6岁,三线及以下,中低收入
U002211,3-6月,三线及以下,中高收入
U002212,3-6月,一线城市,中高收入
U002213,3-6月,二线城市,中等收入
U002214,3-6岁,三线及以下,中等收入
U002215,3-6月,一线城市,中高收入
U002216,3-6岁,三线及以下,中高收入
U002217,1-3岁,二线城市,中高收入
U002218,1-3岁,二线城市,高收入
U002219,孕期囤货,一线城市,中高收入
U002220,0-3月,一线城市,中等收入
U002221,孕期囤货,一线城市,中低收入
U002222,6-12月,一线城市,中高收入
U002223,3-6岁,二线城市,中低收入
U002224,3-6岁,一线城市,中等收入
U002225,1-3岁,三线及以下,中低收入
U002226,孕期囤货,三线及以下,中等收入
U002227,孕期囤货,三线及以下,中低收入
U002228,孕期囤货,二线城市,中高收入
U002229,0-3月,三线及以下,中高收入
U002230,3-6岁,二线城市,高收入
U002231,0-3月,一线城市,中高收入
U002232,1-3岁,一线城市,中高收入
U002233,3-6月,二线城市,高收入
U002234,6-12月,二线城市,中高收入
U002235,3-6岁,一线城市,高收入
U002236,3-6月,三线及以下,中高收入
U002237,0-3月,三线及以下,中等收入
U002238,1-3岁,二线城市,中高收入
U002239,3-6岁,二线城市,高收入
U002240,3-6月,三线及以下,中等收入
U002241,3-6岁,一线城市,中等收入
U002242,1-3岁,一线城市,高收入
U002243,0-3月,三线及以下,中高收入
U002244,1-3岁,三线及以下,高收入
U002245,孕期囤货,二线城市,中等收入
U002246,6-12月,三线及以下,中高收入
U002247,孕期囤货,三线及以下,中高收入
U002248,0-3月,二线城市,中等收入
U002249,6-12月,三线及以下,高收入
U002250,孕期囤货,三线及以下,中高收入
U002251,孕期囤货,三线及以下,中等收入
U002252,6-12月,三线及以下,中高收入
U002253,0-3月,二线城市,中高收入
U002254,6-12月,二线城市,中高收入
U002255,孕期囤货,一线城市,中高收入
U002256,6-12月,三线及以下,中等收入
U002257,6-12月,二线城市,中高收入
U002258,孕期囤货,三线及以下,中等收入
U002259,3-6岁,三线及以下,中高收入
U002260,1-3岁,二线城市,中等收入
U002261,孕期囤货,二线城市,高收入
U002262,孕期囤货,三线及以下,中低收入
U002263,1-3岁,三线及以下,中高收入
U002264,0-3月,三线及以下,中等收入
U002265,孕期囤货,二线城市,中等收入
U002266,3-6岁,三线及以下,中等收入
U002267,孕期囤货,一线城市,高收入
U002268,孕期囤货,二线城市,中高收入
U002269,1-3岁,三线及以下,中高收入
U002270,孕期囤货,一线城市,高收入
U002271,0-3月,三线及以下,中等收入
U002272,6-12月,三线及以下,中低收入
U002273,3-6岁,二线城市,中低收入
U002274,1-3岁,三线及以下,高收入
U002275,0-3月,三线及以下,中高收入
U002276,孕期囤货,三线及以下,中等收入
U002277,3-6岁,三线及以下,中等收入
U002278,6-12月,一线城市,中低收入
U002279,1-3岁,一线城市,中低收入
U002280,1-3岁,三线及以下,高收入
U002281,孕期囤货,三线及以下,中等收入
U002282,6-12月,三线及以下,中等收入
U002283,1-3岁,三线及以下,中高收入
U002284,1-3岁,三线及以下,高收入
U002285,1-3岁,一线城市,中高收入
U002286,0-3月,三线及以下,高收入
U002287,3-6月,三线及以下,中高收入
U002288,3-6岁,一线城市,中等收入
U002289,3-6岁,二线城市,高收入
U002290,6-12月,二线城市,中等收入
U002291,3-6岁,二线城市,中等收入
U002292,3-6月,一线城市,中等收入
U002293,1-3岁,二线城市,中高收入
U002294,孕期囤货,三线及以下,中等收入
U002295,1-3岁,二线城市,中高收入
U002296,孕期囤货,二线城市,中高收入
U002297,1-3岁,三线及以下,中等收入
U002298,1-3岁,三线及以下,中高收入
U002299,3-6岁,二线城市,中高收入
U002300,孕期囤货,一线城市,中等收入
U002301,1-3岁,三线及以下,中高收入
U002302,0-3月,三线及以下,中低收入
U002303,3-6月,一线城市,中高收入
U002304,6-12月,一线城市,中高收入
U002305,0-3月,二线城市,中高收入
U002306,3-6岁,一线城市,中等收入
U002307,0-3月,二线城市,中等收入
U002308,3-6月,一线城市,中高收入
U002309,6-12月,一线城市,中高收入
U002310,6-12月,三线及以下,高收入
U002311,3-6岁,三线及以下,中等收入
U002312,6-12月,二线城市,中等收入
U002313,1-3岁,二线城市,中低收入
U002314,1-3岁,一线城市,中等收入
U002315,孕期囤货,三线及以下,中高收入
U002316,6-12月,二线城市,高收入
U002317,6-12月,三线及以下,中高收入
U002318,1-3岁,一线城市,高收入
U002319,6-12月,一线城市,高收入
U002320,孕期囤货,三线及以下,中高收入
U002321,1-3岁,一线城市,高收入
U002322,3-6岁,三线及以下,中低收入
U002323,6-12月,三线及以下,高收入
U002324,0-3月,一线城市,高收入
U002325,0-3月,三线及以下,中高收入
U002326,3-6月,二线城市,中高收入
U002327,1-3岁,三线及以下,中等收入
U002328,0-3月,二线城市,中等收入
U002329,孕期囤货,三线及以下,中等收入
U002330,3-6月,三线及以下,中等收入
U002331,0-3月,一线城市,中等收入
U002332,1-3岁,二线城市,中等收入
U002333,0-3月,一线城市,中低收入
U002334,3-6月,二线城市,中等收入
U002335,6-12月,一线城市,中高收入
U002336,6-12月,二线城市,中等收入
U002337,3-6岁,一线城市,中等收入
U002338,3-6岁,二线城市,中高收入
U002339,1-3岁,二线城市,中高收入
U002340,1-3岁,一线城市,中等收入
U002341,孕期囤货,二线城市,中高收入
U002342,3-6月,三线及以下,高收入
U002343,1-3岁,三线及以下,高收入
U002344,孕期囤货,二线城市,中等收入
U002345,6-12月,三线及以下,中高收入
U002346,3-6岁,三线及以下,中低收入
U002347,1-3岁,二线城市,中高收入
U002348,1-3岁,一线城市,中等收入
U002349,0-3月,一线城市,中低收入
U002350,6-12月,三线及以下,高收入
U002351,3-6岁,二线城市,中高收入
U002352,6-12月,一线城市,中等收入
U002353,0-3月,二线城市,中等收入
U002354,孕期囤货,三线及以下,高收入
U002355,6-12月,三线及以下,中高收入
U002356,1-3岁,一线城市,高收入
U002357,0-3月,三线及以下,中等收入
U002358,3-6月,三线及以下,中等收入
U002359,0-3月,三线及以下,中高收入
U002360,孕期囤货,三线及以下,中等收入
U002361,1-3岁,一线城市,高收入
U002362,3-6岁,二线城市,中低收入
U002363,0-3月,三线及以下,中等收入
U002364,3-6月,三线及以下,中等收入
U002365,3-6月,一线城市,中等收入
U002366,6-12月,三线及以下,中低收入
U002367,1-3岁,三线及以下,中等收入
U002368,0-3月,三线及以下,中等收入
U002369,3-6月,二线城市,高收入
U002370,6-12月,一线城市,中高收入
U002371,孕期囤货,一线城市,中低收入
U002372,1-3岁,二线城市,高收入
U002373,3-6岁,三线及以下,中等收入
U002374,3-6岁,三线及以下,中等收入
U002375,3-6月,二线城市,中等收入
U002376,3-6月,二线城市,中等收入
U002377,3-6岁,三线及以下,中等收入
U002378,0-3月,一线城市,高收入
U002379,0-3月,三线及以下,中等收入
U002380,孕期囤货,三线及以下,中等收入
U002381,6-12月,三线及以下,中低收入
U002382,6-12月,二线城市,中高收入
U002383,3-6月,一线城市,中等收入
U002384,6-12月,三线及以下,中高收入
U002385,3-6岁,二线城市,中等收入
U002386,1-3岁,三线及以下,中等收入
U002387,3-6月,二线城市,中低收入
U002388,6-12月,三线及以下,中低收入
U002389,1-3岁,二线城市,中高收入
U002390,0-3月,二线城市,中高收入
U002391,6-12月,三线及以下,中高收入
U002392,1-3岁,一线城市,高收入
U002393,0-3月,二线城市,中高收入
U002394,3-6岁,三线及以下,高收入
U002395,3-6月,一线城市,中高收入
U002396,3-6岁,三线及以下,中高收入
U002397,孕期囤货,三线及以下,中等收入
U002398,1-3岁,二线城市,中等收入
U002399,0-3月,二线城市,高收入
U002400,3-6月,一线城市,中低收入
U002401,1-3岁,一线城市,中高收入
U002402,6-12月,一线城市,中高收入
U002403,孕期囤货,二线城市,中等收入
U002404,6-12月,三线及以下,中等收入
U002405,6-12月,三线及以下,中高收入
U002406,孕期囤货,一线城市,中等收入
U002407,6-12月,三线及以下,中高收入
U002408,1-3岁,二线城市,中等收入
U002409,1-3岁,三线及以下,中高收入
U002410,0-3月,三线及以下,中等收入
U002411,3-6岁,二线城市,中高收入
U002412,1-3岁,三线及以下,中高收入
U002413,6-12月,三线及以下,中高收入
U002414,1-3岁,三线及以下,中等收入
U002415,6-12月,二线城市,中高收入
U002416,0-3月,二线城市,中高收入
U002417,3-6月,二线城市,中等收入
U002418,6-12月,一线城市,高收入
U002419,3-6岁,三线及以下,中高收入
U002420,孕期囤货,二线城市,中等收入
U002421,1-3岁,三线及以下,中高收入
U002422,0-3月,三线及以下,中等收入
U002423,1-3岁,一线城市,中等收入
U002424,1-3岁,三线及以下,中高收入
U002425,3-6岁,三线及以下,中等收入
U002426,1-3岁,一线城市,中高收入
U002427,3-6月,二线城市,中等收入
U002428,孕期囤货,三线及以下,高收入
U002429,孕期囤货,三线及以下,高收入
U002430,3-6月,三线及以下,中等收入
U002431,6-12月,三线及以下,中低收入
U002432,孕期囤货,一线城市,中等收入
U002433,6-12月,三线及以下,中低收入
U002434,3-6岁,二线城市,中高收入
U002435,6-12月,三线及以下,中等收入
U002436,孕期囤货,二线城市,中低收入
U002437,1-3岁,三线及以下,中低收入
U002438,3-6月,三线及以下,中等收入
U002439,3-6岁,三线及以下,中低收入
U002440,3-6月,二线城市,中低收入
U002441,1-3岁,二线城市,中低收入
U002442,3-6月,三线及以下,中高收入
U002443,孕期囤货,一线城市,中低收入
U002444,0-3月,一线城市,中高收入
U002445,0-3月,一线城市,中等收入
U002446,6-12月,二线城市,中高收入
U002447,1-3岁,二线城市,中高收入
U002448,3-6月,三线及以下,高收入
U002449,孕期囤货,二线城市,高收入
U002450,孕期囤货,三线及以下,中等收入
U002451,3-6岁,三线及以下,中高收入
U002452,3-6月,一线城市,中高收入
U002453,6-12月,二线城市,中低收入
U002454,3-6岁,二线城市,中低收入
U002455,0-3月,二线城市,中等收入
U002456,0-3月,二线城市,中高收入
U002457,3-6月,三线及以下,中高收入
U002458,3-6月,一线城市,中等收入
U002459,1-3岁,三线及以下,中等收入
U002460,6-12月,三线及以下,中等收入
U002461,1-3岁,三线及以下,中高收入
U002462,3-6岁,一线城市,高收入
U002463,孕期囤货,一线城市,高收入
U002464,6-12月,一线城市,中等收入
U002465,6-12月,二线城市,中高收入
U002466,1-3岁,三线及以下,中低收入
U002467,3-6岁,三线及以下,中等收入
U002468,3-6岁,二线城市,中高收入
U002469,0-3月,三线及以下,中低收入
U002470,6-12月,二线城市,中等收入
U002471,3-6岁,三线及以下,中低收入
U002472,6-12月,三线及以下,中高收入
U002473,3-6月,二线城市,中等收入
U002474,0-3月,二线城市,中等收入
U002475,6-12月,三线及以下,中等收入
U002476,0-3月,三线及以下,高收入
U002477,1-3岁,三线及以下,中高收入
U002478,3-6岁,三线及以下,中等收入
U002479,0-3月,三线及以下,中高收入
U002480,3-6岁,二线城市,中等收入
U002481,3-6月,三线及以下,高收入
U002482,0-3月,三线及以下,中高收入
U002483,孕期囤货,二线城市,中等收入
U002484,1-3岁,一线城市,中低收入
U002485,1-3岁,二线城市,中等收入
U002486,6-12月,三线及以下,中等收入
U002487,6-12月,一线城市,中高收入
U002488,0-3月,三线及以下,中高收入
U002489,6-12月,三线及以下,中等收入
U002490,3-6月,三线及以下,中高收入
U002491,3-6月,一线城市,中高收入
U002492,孕期囤货,三线及以下,中等收入
U002493,1-3岁,二线城市,中高收入
U002494,1-3岁,一线城市,中等收入
U002495,0-3月,三线及以下,中高收入
U002496,孕期囤货,一线城市,中等收入
U002497,1-3岁,三线及以下,中等收入
U002498,孕期囤货,一线城市,中等收入
U002499,3-6岁,一线城市,高收入
U002500,0-3月,二线城市,中高收入
U002501,孕期囤货,三线及以下,中等收入
U002502,3-6岁,一线城市,中高收入
U002503,0-3月,三线及以下,高收入
U002504,孕期囤货,三线及以下,高收入
U002505,3-6月,二线城市,中等收入
U002506,3-6月,三线及以下,中等收入
U002507,0-3月,一线城市,中高收入
U002508,6-12月,三线及以下,中等收入
U002509,6-12月,二线城市,中等收入
U002510,3-6月,二线城市,中等收入
U002511,1-3岁,三线及以下,中高收入
