loyalty_id,user_id,category,brand,stay_months,switched,switch_to_date
L0001531,U002471,纸尿裤,露安适,4,0,
L0001532,U000800,纸尿裤,花王,18,1,2023-05-15
L0001533,U003520,纸尿裤,露安适,3,1,2020-12-15
L0001534,U005077,纸尿裤,妈咪宝贝,11,0,
L0001535,U004782,纸尿裤,妈咪宝贝,2,1,2022-06-15
L0001536,U001260,纸尿裤,帮宝适,2,0,
L0001537,U005343,纸尿裤,花王,9,1,2019-06-15
L0001538,U000892,纸尿裤,大王,15,1,2023-01-15
L0001539,U003927,纸尿裤,帮宝适,4,1,2020-11-15
L0001540,U003445,纸尿裤,露安适,4,0,
L0001541,U005734,纸尿裤,好奇,9,0,
L0001542,U004580,纸尿裤,帮宝适,7,1,2022-05-15
L0001543,U004433,纸尿裤,妈咪宝贝,9,0,
L0001544,U002082,纸尿裤,帮宝适,3,1,2020-06-15
L0001545,U002118,纸尿裤,花王,7,1,2019-07-15
L0001546,U005613,纸尿裤,露安适,5,1,2020-02-15
L0001547,U001919,纸尿裤,妈咪宝贝,3,0,
L0001548,U000330,纸尿裤,好奇,9,1,2023-05-15
L0001549,U000129,纸尿裤,好奇,10,0,
L0001550,U002778,纸尿裤,好奇,4,0,
L0001551,U005473,纸尿裤,帮宝适,5,0,
L0001552,U003354,纸尿裤,妈咪宝贝,7,0,
L0001553,U000047,纸尿裤,妈咪宝贝,5,0,
L0001554,U005728,纸尿裤,好奇,13,0,
L0001555,U002083,纸尿裤,好奇,5,1,2023-07-15
L0001556,U000531,纸尿裤,好奇,30,0,
L0001557,U001853,纸尿裤,露安适,3,1,2022-01-15
L0001558,U002140,纸尿裤,露安适,10,1,2023-12-15
L0001559,U001059,纸尿裤,露安适,6,0,
L0001560,U004187,纸尿裤,大王,9,1,2018-09-15
L0001561,U005566,纸尿裤,好奇,9,0,
L0001562,U005324,纸尿裤,大王,6,0,
L0001563,U000866,纸尿裤,帮宝适,9,1,2021-07-15
L0001564,U003653,纸尿裤,帮宝适,28,1,2019-07-15
L0001565,U001937,纸尿裤,露安适,12,1,2021-10-15
L0001566,U003341,纸尿裤,露安适,2,1,2022-12-15
L0001567,U000557,纸尿裤,好奇,3,0,
L0001568,U001545,纸尿裤,帮宝适,5,1,2024-04-15
L0001569,U000171,纸尿裤,帮宝适,8,0,
L0001570,U005398,纸尿裤,帮宝适,6,1,2018-08-15
L0001571,U004480,纸尿裤,大王,5,0,
L0001572,U000178,纸尿裤,露安适,18,0,
L0001573,U001726,纸尿裤,露安适,7,1,2019-03-15
L0001574,U005980,纸尿裤,帮宝适,12,1,2019-07-15
L0001575,U001394,纸尿裤,妈咪宝贝,5,0,
L0001576,U002765,纸尿裤,花王,12,1,2020-02-15
L0001577,U004668,纸尿裤,大王,3,0,
L0001578,U000453,纸尿裤,帮宝适,11,0,
L0001579,U001359,纸尿裤,妈咪宝贝,3,0,
L0001580,U003670,纸尿裤,好奇,21,1,2023-03-15
L0001581,U001556,纸尿裤,露安适,22,0,
L0001582,U001456,纸尿裤,大王,5,1,2024-09-15
L0001583,U004673,纸尿裤,好奇,8,1,2021-04-15
L0001584,U000279,纸尿裤,大王,6,0,
L0001585,U004902,纸尿裤,帮宝适,14,1,2018-06-15
L0001586,U003845,纸尿裤,妈咪宝贝,6,1,2019-12-15
L0001587,U004352,纸尿裤,帮宝适,14,1,2023-01-15
L0001588,U001685,纸尿裤,妈咪宝贝,6,1,2020-11-15
L0001589,U004199,纸尿裤,露安适,7,1,2021-08-15
L0001590,U002837,纸尿裤,帮宝适,13,0,
L0001591,U005626,纸尿裤,好奇,6,0,
L0001592,U003519,纸尿裤,大王,5,0,
L0001593,U000369,纸尿裤,好奇,16,0,
L0001594,U002026,纸尿裤,妈咪宝贝,9,0,
L0001595,U001514,纸尿裤,好奇,8,1,2024-09-15
L0001596,U002513,纸尿裤,妈咪宝贝,9,1,2019-08-15
L0001597,U004864,纸尿裤,露安适,2,1,2021-03-15
L0001598,U004645,纸尿裤,花王,5,1,2020-12-15
L0001599,U001045,纸尿裤,妈咪宝贝,11,0,
L0001600,U000614,纸尿裤,好奇,26,1,2018-09-15
L0001601,U005134,纸尿裤,花王,10,1,2019-06-15
L0001602,U001070,纸尿裤,好奇,14,1,2022-11-15
L0001603,U000250,纸尿裤,妈咪宝贝,3,0,
L0001604,U003793,纸尿裤,大王,4,1,2019-10-15
L0001605,U000512,纸尿裤,露安适,4,1,2024-01-15
L0001606,U004516,纸尿裤,花王,10,1,2024-08-15
L0001607,U002438,纸尿裤,好奇,7,1,2023-12-15
L0001608,U001328,纸尿裤,花王,10,0,
L0001609,U001764,纸尿裤,妈咪宝贝,4,0,
L0001610,U003339,纸尿裤,帮宝适,5,1,2019-06-15
L0001611,U005573,纸尿裤,大王,3,1,2018-05-15
L0001612,U002364,纸尿裤,好奇,10,0,
L0001613,U003275,纸尿裤,妈咪宝贝,2,0,
L0001614,U004766,纸尿裤,好奇,4,1,2020-07-15
L0001615,U003433,纸尿裤,露安适,5,0,
L0001616,U004391,纸尿裤,露安适,6,0,
L0001617,U005923,纸尿裤,好奇,11,1,2021-05-15
L0001618,U005348,纸尿裤,妈咪宝贝,8,0,
L0001619,U003877,纸尿裤,大王,7,0,
L0001620,U003124,纸尿裤,露安适,29,1,2023-10-15
L0001621,U000913,纸尿裤,花王,8,1,2019-11-15
L0001622,U002119,纸尿裤,花王,10,0,
L0001623,U000882,纸尿裤,妈咪宝贝,4,1,2022-11-15
L0001624,U004038,纸尿裤,大王,13,0,
L0001625,U001854,纸尿裤,花王,8,0,
L0001626,U000502,纸尿裤,好奇,5,1,2023-12-15
L0001627,U003009,纸尿裤,露安适,2,0,
L0001628,U000913,纸尿裤,花王,2,0,
L0001629,U005778,纸尿裤,帮宝适,6,1,2020-04-15
L0001630,U000071,纸尿裤,花王,5,0,
L0001631,U002249,纸尿裤,妈咪宝贝,3,1,2019-07-15
L0001632,U004714,纸尿裤,好奇,12,1,2018-11-15
L0001633,U004164,纸尿裤,大王,8,1,2022-06-15
L0001634,U005574,纸尿裤,妈咪宝贝,3,1,2019-10-15
L0001635,U003720,纸尿裤,妈咪宝贝,16,0,
L0001636,U001450,纸尿裤,帮宝适,5,1,2019-01-15
L0001637,U000725,纸尿裤,好奇,14,0,
L0001638,U004123,纸尿裤,露安适,8,0,
L0001639,U004600,纸尿裤,帮宝适,12,0,
L0001640,U005364,纸尿裤,大王,11,0,
L0001641,U002044,纸尿裤,露安适,6,1,2023-04-15
L0001642,U000512,纸尿裤,大王,10,0,
L0001643,U002831,纸尿裤,好奇,10,0,
L0001644,U000407,纸尿裤,帮宝适,8,1,2024-05-15
L0001645,U002329,纸尿裤,妈咪宝贝,7,1,2023-11-15
L0001646,U003008,纸尿裤,露安适,2,0,
L0001647,U003711,纸尿裤,妈咪宝贝,6,1,2021-09-15
L0001648,U001507,纸尿裤,花王,5,0,
L0001649,U003451,纸尿裤,帮宝适,7,1,2019-07-15
L0001650,U000083,纸尿裤,妈咪宝贝,6,1,2018-12-15
L0001651,U001957,纸尿裤,露安适,16,1,2018-01-15
L0001652,U004778,纸尿裤,妈咪宝贝,13,1,2019-01-15
L0001653,U004027,纸尿裤,露安适,9,0,
L0001654,U000844,纸尿裤,花王,34,0,
L0001655,U003347,纸尿裤,露安适,5,1,2023-08-15
L0001656,U001578,纸尿裤,大王,20,1,2019-06-15
L0001657,U003279,纸尿裤,帮宝适,9,1,2024-04-15
L0001658,U002459,纸尿裤,帮宝适,10,1,2023-04-15
L0001659,U002990,纸尿裤,妈咪宝贝,12,1,2024-03-15
L0001660,U005471,纸尿裤,露安适,5,1,2019-08-15
L0001661,U004575,纸尿裤,妈咪宝贝,4,0,
L0001662,U005720,纸尿裤,花王,2,1,2020-08-15
L0001663,U001757,纸尿裤,露安适,4,1,2019-09-15
L0001664,U004492,纸尿裤,帮宝适,4,0,
L0001665,U005457,纸尿裤,大王,2,0,
L0001666,U005735,纸尿裤,大王,6,1,2020-04-15
L0001667,U001112,纸尿裤,帮宝适,16,1,2024-12-15
L0001668,U005031,纸尿裤,花王,5,0,
L0001669,U002432,纸尿裤,帮宝适,2,1,2024-02-15
L0001670,U000349,纸尿裤,花王,8,0,
L0001671,U002620,纸尿裤,花王,10,1,2019-04-15
L0001672,U000723,纸尿裤,妈咪宝贝,4,1,2024-01-15
L0001673,U002855,纸尿裤,妈咪宝贝,13,0,
L0001674,U004188,纸尿裤,露安适,7,0,
L0001675,U000679,纸尿裤,露安适,9,0,
L0001676,U005210,纸尿裤,露安适,6,1,2022-04-15
L0001677,U005626,纸尿裤,露安适,6,0,
L0001678,U002930,纸尿裤,大王,2,1,2019-07-15
L0001679,U001973,纸尿裤,妈咪宝贝,20,1,2024-11-15
L0001680,U004923,纸尿裤,露安适,4,0,
L0001681,U000148,纸尿裤,妈咪宝贝,2,1,2018-04-15
L0001682,U000555,纸尿裤,妈咪宝贝,6,1,2019-03-15
L0001683,U000430,纸尿裤,露安适,6,1,2023-04-15
L0001684,U004155,纸尿裤,帮宝适,7,0,
L0001685,U005103,纸尿裤,好奇,10,1,2020-04-15
L0001686,U005401,纸尿裤,帮宝适,18,1,2018-02-15
L0001687,U005115,纸尿裤,妈咪宝贝,21,1,2019-04-15
L0001688,U000825,纸尿裤,帮宝适,2,0,
L0001689,U002951,纸尿裤,大王,6,1,2024-09-15
L0001690,U005647,纸尿裤,花王,3,0,
L0001691,U005962,纸尿裤,花王,11,0,
L0001692,U003708,纸尿裤,花王,7,1,2019-03-15
L0001693,U003619,纸尿裤,好奇,9,1,2022-08-15
L0001694,U002351,纸尿裤,大王,5,1,2022-08-15
L0001695,U002838,纸尿裤,好奇,10,1,2018-03-15
L0001696,U002722,纸尿裤,好奇,7,1,2024-07-15
L0001697,U004674,纸尿裤,妈咪宝贝,7,1,2019-07-15
L0001698,U002974,纸尿裤,妈咪宝贝,6,0,
L0001699,U003820,纸尿裤,妈咪宝贝,7,1,2024-01-15
L0001700,U000059,纸尿裤,大王,10,0,
L0001701,U005855,纸尿裤,大王,8,1,2022-03-15
L0001702,U001159,纸尿裤,帮宝适,5,0,
L0001703,U005848,纸尿裤,帮宝适,16,1,2023-07-15
L0001704,U004782,纸尿裤,花王,9,0,
L0001705,U001449,纸尿裤,妈咪宝贝,10,0,
L0001706,U000591,纸尿裤,帮宝适,6,1,2018-05-15
L0001707,U004496,纸尿裤,好奇,7,1,2024-09-15
L0001708,U005566,纸尿裤,大王,7,1,2023-10-15
L0001709,U000241,纸尿裤,露安适,2,0,
L0001710,U001250,纸尿裤,好奇,3,0,
L0001711,U003928,纸尿裤,大王,12,1,2024-05-15
L0001712,U004700,纸尿裤,大王,4,1,2021-07-15
L0001713,U005129,纸尿裤,好奇,4,1,2018-09-15
L0001714,U004601,纸尿裤,大王,4,1,2024-09-15
L0001715,U002701,纸尿裤,大王,2,1,2020-04-15
L0001716,U004977,纸尿裤,花王,5,1,2018-09-15
L0001717,U000533,纸尿裤,好奇,12,1,2021-05-15
L0001718,U000926,纸尿裤,帮宝适,12,1,2020-07-15
L0001719,U004054,纸尿裤,大王,5,1,2023-05-15
L0001720,U004185,纸尿裤,好奇,7,0,
L0001721,U004555,纸尿裤,好奇,3,0,
L0001722,U004001,纸尿裤,帮宝适,8,0,
L0001723,U005414,纸尿裤,妈咪宝贝,24,0,
L0001724,U005428,纸尿裤,帮宝适,14,1,2020-12-15
L0001725,U002789,纸尿裤,大王,12,1,2023-01-15
L0001726,U004381,纸尿裤,花王,4,1,2023-08-15
L0001727,U004181,纸尿裤,妈咪宝贝,31,0,
L0001728,U005154,纸尿裤,帮宝适,20,0,
L0001729,U003945,纸尿裤,妈咪宝贝,9,0,
L0001730,U003831,纸尿裤,大王,17,1,2022-12-15
L0001731,U005511,纸尿裤,大王,10,1,2022-01-15
L0001732,U000061,纸尿裤,帮宝适,5,0,
L0001733,U000257,纸尿裤,大王,12,0,
L0001734,U000019,纸尿裤,帮宝适,9,1,2019-02-15
L0001735,U001375,纸尿裤,露安适,3,1,2020-12-15
L0001736,U004907,纸尿裤,露安适,6,0,
L0001737,U005047,纸尿裤,大王,11,1,2019-05-15
L0001738,U004073,纸尿裤,好奇,12,1,2021-01-15
L0001739,U001775,纸尿裤,妈咪宝贝,11,1,2022-10-15
L0001740,U000774,纸尿裤,帮宝适,18,1,2021-12-15
L0001741,U005108,纸尿裤,帮宝适,3,0,
L0001742,U004867,纸尿裤,帮宝适,4,1,2018-08-15
L0001743,U001343,纸尿裤,花王,14,0,
L0001744,U005846,纸尿裤,露安适,8,0,
L0001745,U002779,纸尿裤,露安适,5,1,2022-07-15
L0001746,U004089,纸尿裤,妈咪宝贝,5,1,2022-07-15
L0001747,U004743,纸尿裤,妈咪宝贝,13,0,
L0001748,U001656,纸尿裤,花王,3,1,2019-10-15
L0001749,U004341,纸尿裤,大王,13,0,
L0001750,U004101,纸尿裤,妈咪宝贝,5,0,
L0001751,U005575,纸尿裤,花王,1,1,2021-05-15
L0001752,U002709,纸尿裤,好奇,9,0,
L0001753,U000006,纸尿裤,帮宝适,10,1,2022-05-15
L0001754,U004629,纸尿裤,好奇,20,0,
L0001755,U000176,纸尿裤,妈咪宝贝,6,1,2018-04-15
L0001756,U000082,纸尿裤,妈咪宝贝,3,1,2018-10-15
L0001757,U004003,纸尿裤,妈咪宝贝,4,0,
L0001758,U002789,纸尿裤,帮宝适,8,0,
L0001759,U000586,纸尿裤,露安适,2,0,
L0001760,U004625,纸尿裤,花王,6,0,
L0001761,U001010,纸尿裤,露安适,10,0,
L0001762,U001397,纸尿裤,帮宝适,4,0,
L0001763,U002473,纸尿裤,花王,4,0,
L0001764,U000939,纸尿裤,帮宝适,8,0,
L0001765,U003831,纸尿裤,露安适,8,1,2024-01-15
L0001766,U000632,纸尿裤,好奇,3,0,
L0001767,U005933,纸尿裤,帮宝适,7,0,
L0001768,U000900,纸尿裤,妈咪宝贝,11,0,
L0001769,U004552,纸尿裤,大王,15,1,2020-05-15
L0001770,U004477,纸尿裤,大王,3,0,
L0001771,U004227,纸尿裤,妈咪宝贝,8,1,2022-11-15
L0001772,U004222,纸尿裤,露安适,5,0,
L0001773,U002686,纸尿裤,大王,2,1,2018-01-15
L0001774,U004584,纸尿裤,妈咪宝贝,6,0,
L0001775,U005087,纸尿裤,妈咪宝贝,3,1,2021-05-15
L0001776,U004423,纸尿裤,花王,3,0,
L0001777,U003459,纸尿裤,帮宝适,9,1,2024-07-15
L0001778,U001422,纸尿裤,好奇,11,1,2022-06-15
L0001779,U001427,纸尿裤,花王,14,0,
L0001780,U000778,纸尿裤,大王,3,0,
L0001781,U002228,纸尿裤,妈咪宝贝,8,1,2018-09-15
L0001782,U002954,纸尿裤,露安适,21,1,2024-03-15
L0001783,U000624,纸尿裤,帮宝适,6,0,
L0001784,U001546,纸尿裤,好奇,3,0,
L0001785,U002413,纸尿裤,帮宝适,11,1,2023-03-15
L0001786,U000284,纸尿裤,妈咪宝贝,5,0,
L0001787,U003499,纸尿裤,大王,8,1,2022-03-15
L0001788,U004601,纸尿裤,花王,4,0,
L0001789,U000869,纸尿裤,好奇,3,1,2022-01-15
L0001790,U005273,纸尿裤,好奇,6,1,2024-12-15
L0001791,U003436,纸尿裤,妈咪宝贝,4,0,
L0001792,U004097,纸尿裤,花王,23,0,
L0001793,U002253,纸尿裤,花王,11,0,
L0001794,U001884,纸尿裤,露安适,7,1,2021-05-15
L0001795,U001757,纸尿裤,帮宝适,6,0,
L0001796,U001748,纸尿裤,露安适,7,1,2023-01-15
L0001797,U005442,纸尿裤,露安适,18,0,
L0001798,U004043,纸尿裤,露安适,7,0,
L0001799,U004805,纸尿裤,露安适,2,1,2020-11-15
L0001800,U003423,纸尿裤,帮宝适,7,1,2022-07-15
L0001801,U004528,纸尿裤,帮宝适,7,1,2022-04-15
L0001802,U002790,纸尿裤,帮宝适,14,0,
L0001803,U004537,纸尿裤,帮宝适,7,0,
L0001804,U005056,纸尿裤,帮宝适,16,0,
L0001805,U003068,纸尿裤,帮宝适,8,0,
L0001806,U003662,纸尿裤,妈咪宝贝,7,1,2024-11-15
L0001807,U001262,纸尿裤,花王,4,1,2021-07-15
L0001808,U004037,纸尿裤,好奇,10,1,2021-04-15
L0001809,U000513,纸尿裤,大王,6,0,
L0001810,U000451,纸尿裤,大王,5,1,2022-11-15
L0001811,U002688,纸尿裤,大王,5,1,2023-07-15
L0001812,U003632,纸尿裤,帮宝适,5,1,2021-04-15
L0001813,U005945,纸尿裤,大王,10,0,
L0001814,U002447,纸尿裤,露安适,12,1,2023-05-15
L0001815,U004854,纸尿裤,好奇,10,1,2019-05-15
L0001816,U005402,纸尿裤,露安适,12,0,
L0001817,U001122,纸尿裤,妈咪宝贝,3,1,2023-09-15
L0001818,U004547,纸尿裤,露安适,13,0,
L0001819,U000533,纸尿裤,露安适,14,1,2019-01-15
L0001820,U004710,纸尿裤,妈咪宝贝,9,0,
L0001821,U002606,纸尿裤,好奇,6,0,
L0001822,U004143,纸尿裤,大王,21,1,2023-04-15
L0001823,U001242,纸尿裤,露安适,5,1,2018-06-15
L0001824,U000988,纸尿裤,好奇,23,1,2024-09-15
L0001825,U000534,纸尿裤,妈咪宝贝,10,1,2024-04-15
L0001826,U001526,纸尿裤,露安适,10,1,2018-07-15
L0001827,U002995,纸尿裤,露安适,4,1,2020-01-15
L0001828,U000834,纸尿裤,好奇,2,0,
L0001829,U000352,纸尿裤,妈咪宝贝,5,1,2021-04-15
L0001830,U004887,纸尿裤,妈咪宝贝,14,0,
L0001831,U000854,纸尿裤,妈咪宝贝,36,1,2020-08-15
L0001832,U005036,纸尿裤,大王,10,1,2018-09-15
L0001833,U004035,纸尿裤,花王,6,0,
L0001834,U001273,纸尿裤,大王,4,1,2024-01-15
L0001835,U003788,纸尿裤,花王,32,1,2018-05-15
L0001836,U000082,纸尿裤,妈咪宝贝,23,1,2023-02-15
L0001837,U002132,纸尿裤,大王,3,0,
L0001838,U000803,纸尿裤,妈咪宝贝,14,1,2021-04-15
L0001839,U004482,纸尿裤,花王,12,0,
L0001840,U000071,纸尿裤,大王,16,0,
L0001841,U001224,纸尿裤,露安适,7,1,2020-11-15
L0001842,U003370,纸尿裤,帮宝适,3,1,2019-12-15
L0001843,U003931,纸尿裤,露安适,6,1,2022-07-15
L0001844,U005951,纸尿裤,大王,7,1,2020-01-15
L0001845,U001864,纸尿裤,大王,10,0,
L0001846,U005696,纸尿裤,花王,7,1,2024-02-15
L0001847,U001819,纸尿裤,妈咪宝贝,2,1,2020-07-15
L0001848,U004435,纸尿裤,花王,15,1,2018-07-15
L0001849,U000931,纸尿裤,好奇,6,1,2023-07-15
L0001850,U001031,纸尿裤,好奇,8,1,2020-06-15
L0001851,U004431,纸尿裤,大王,4,0,
L0001852,U004305,纸尿裤,妈咪宝贝,6,0,
L0001853,U002885,纸尿裤,花王,9,1,2019-02-15
L0001854,U003667,纸尿裤,好奇,9,1,2021-05-15
L0001855,U001035,纸尿裤,妈咪宝贝,13,1,2020-11-15
L0001856,U003924,纸尿裤,花王,7,1,2020-10-15
L0001857,U004936,纸尿裤,大王,7,0,
L0001858,U003975,纸尿裤,花王,6,0,
L0001859,U001597,纸尿裤,花王,6,1,2024-11-15
L0001860,U003581,纸尿裤,露安适,7,0,
L0001861,U005827,纸尿裤,好奇,3,0,
L0001862,U001707,纸尿裤,帮宝适,3,1,2023-10-15
L0001863,U002517,纸尿裤,帮宝适,22,1,2020-03-15
L0001864,U003795,纸尿裤,好奇,9,1,2018-02-15
L0001865,U004004,纸尿裤,露安适,8,0,
L0001866,U003578,纸尿裤,花王,11,1,2019-04-15
L0001867,U000287,纸尿裤,妈咪宝贝,2,1,2021-11-15
L0001868,U003226,纸尿裤,露安适,3,1,2023-12-15
L0001869,U003037,纸尿裤,妈咪宝贝,5,1,2023-04-15
L0001870,U000173,纸尿裤,帮宝适,7,0,
L0001871,U004462,纸尿裤,妈咪宝贝,4,1,2022-03-15
L0001872,U002191,纸尿裤,好奇,22,1,2019-12-15
L0001873,U001963,纸尿裤,露安适,5,0,
L0001874,U003793,纸尿裤,帮宝适,6,1,2024-03-15
L0001875,U003440,纸尿裤,好奇,7,1,2022-10-15
L0001876,U004486,纸尿裤,帮宝适,5,1,2024-08-15
L0001877,U004189,纸尿裤,好奇,5,0,
L0001878,U002018,纸尿裤,妈咪宝贝,4,1,2019-08-15
L0001879,U004631,纸尿裤,露安适,8,1,2021-01-15
L0001880,U001034,纸尿裤,妈咪宝贝,24,1,2024-11-15
L0001881,U001393,纸尿裤,花王,9,1,2024-05-15
L0001882,U001610,纸尿裤,花王,4,0,
L0001883,U001218,纸尿裤,帮宝适,8,0,
L0001884,U000160,纸尿裤,大王,7,0,
L0001885,U005284,纸尿裤,好奇,9,1,2022-09-15
L0001886,U003509,纸尿裤,露安适,4,0,
L0001887,U005922,纸尿裤,好奇,3,0,
L0001888,U005069,纸尿裤,大王,19,0,
L0001889,U003151,纸尿裤,帮宝适,3,0,
L0001890,U000844,纸尿裤,大王,8,1,2024-02-15
L0001891,U005933,纸尿裤,好奇,15,1,2020-04-15
L0001892,U003742,纸尿裤,大王,21,1,2021-07-15
L0001893,U003888,纸尿裤,好奇,9,0,
L0001894,U002469,纸尿裤,帮宝适,4,1,2021-05-15
L0001895,U003589,纸尿裤,妈咪宝贝,5,0,
L0001896,U004519,纸尿裤,帮宝适,7,1,2023-01-15
L0001897,U003319,纸尿裤,好奇,4,0,
L0001898,U005713,纸尿裤,花王,6,0,
L0001899,U001560,纸尿裤,花王,19,0,
L0001900,U002792,纸尿裤,妈咪宝贝,10,0,
L0001901,U003350,纸尿裤,大王,15,1,2024-07-15
L0001902,U004429,纸尿裤,妈咪宝贝,7,1,2018-03-15
L0001903,U004652,纸尿裤,大王,5,1,2021-10-15
L0001904,U001595,纸尿裤,大王,10,1,2023-01-15
L0001905,U002850,纸尿裤,妈咪宝贝,5,0,
L0001906,U001527,纸尿裤,帮宝适,8,1,2020-09-15
L0001907,U001988,纸尿裤,好奇,2,1,2021-01-15
L0001908,U004628,纸尿裤,大王,6,1,2019-05-15
L0001909,U005384,纸尿裤,大王,5,1,2021-11-15
L0001910,U003227,纸尿裤,露安适,8,1,2023-12-15
L0001911,U001751,纸尿裤,露安适,1,1,2019-02-15
L0001912,U000176,纸尿裤,花王,6,1,2022-07-15
L0001913,U003275,纸尿裤,大王,10,1,2020-10-15
L0001914,U005438,纸尿裤,妈咪宝贝,16,0,
L0001915,U000518,纸尿裤,帮宝适,6,1,2022-08-15
L0001916,U001616,纸尿裤,大王,6,0,
L0001917,U001273,纸尿裤,妈咪宝贝,7,1,2023-11-15
L0001918,U005281,纸尿裤,花王,12,1,2021-11-15
L0001919,U004906,纸尿裤,花王,6,1,2022-11-15
L0001920,U000356,纸尿裤,妈咪宝贝,9,0,
L0001921,U001210,纸尿裤,花王,17,0,
L0001922,U003668,纸尿裤,露安适,5,1,2024-05-15
L0001923,U003058,纸尿裤,帮宝适,13,0,
L0001924,U000199,纸尿裤,露安适,5,1,2021-09-15
L0001925,U000165,纸尿裤,帮宝适,6,0,
L0001926,U002714,纸尿裤,大王,15,1,2020-04-15
L0001927,U000936,纸尿裤,妈咪宝贝,11,1,2021-03-15
L0001928,U001665,纸尿裤,大王,26,0,
L0001929,U004238,纸尿裤,好奇,19,0,
L0001930,U000102,纸尿裤,花王,3,1,2023-04-15
L0001931,U005732,纸尿裤,露安适,14,1,2023-03-15
L0001932,U002339,纸尿裤,帮宝适,11,1,2021-03-15
L0001933,U000358,纸尿裤,花王,9,0,
L0001934,U001092,纸尿裤,好奇,3,0,
L0001935,U004647,纸尿裤,露安适,7,1,2021-05-15
L0001936,U002000,纸尿裤,露安适,8,1,2024-02-15
L0001937,U004594,纸尿裤,花王,4,1,2024-08-15
L0001938,U005002,纸尿裤,露安适,5,0,
L0001939,U001841,纸尿裤,露安适,12,1,2021-07-15
L0001940,U001764,纸尿裤,好奇,9,1,2018-04-15
L0001941,U002270,纸尿裤,花王,6,0,
L0001942,U001368,纸尿裤,好奇,15,0,
L0001943,U005371,纸尿裤,大王,3,1,2018-12-15
L0001944,U001036,纸尿裤,好奇,7,1,2021-01-15
L0001945,U000747,纸尿裤,花王,11,0,
L0001946,U002742,纸尿裤,花王,4,1,2018-06-15
L0001947,U000034,纸尿裤,大王,14,1,2018-05-15
L0001948,U003198,纸尿裤,露安适,12,0,
L0001949,U001649,纸尿裤,大王,8,1,2024-01-15
L0001950,U000826,纸尿裤,好奇,5,1,2024-05-15
L0001951,U002627,纸尿裤,花王,14,0,
L0001952,U005102,纸尿裤,大王,9,1,2023-04-15
L0001953,U002115,纸尿裤,帮宝适,4,0,
L0001954,U002800,纸尿裤,好奇,5,0,
L0001955,U000933,纸尿裤,好奇,6,0,
L0001956,U000893,纸尿裤,花王,12,1,2024-09-15
L0001957,U005512,纸尿裤,露安适,6,1,2018-08-15
L0001958,U005522,纸尿裤,花王,19,1,2022-05-15
L0001959,U002493,纸尿裤,妈咪宝贝,3,1,2021-02-15
L0001960,U000909,纸尿裤,露安适,7,1,2023-01-15
L0001961,U001434,纸尿裤,帮宝适,8,1,2019-02-15
L0001962,U000006,纸尿裤,花王,3,1,2018-07-15
L0001963,U002256,纸尿裤,妈咪宝贝,5,0,
L0001964,U003013,纸尿裤,露安适,3,0,
L0001965,U002856,纸尿裤,妈咪宝贝,3,0,
L0001966,U000639,纸尿裤,花王,14,1,2022-03-15
L0001967,U003246,纸尿裤,帮宝适,3,0,
L0001968,U004622,纸尿裤,帮宝适,8,1,2022-12-15
L0001969,U000441,纸尿裤,大王,3,1,2019-01-15
L0001970,U000208,纸尿裤,花王,11,0,
L0001971,U000964,纸尿裤,露安适,12,0,
L0001972,U002446,纸尿裤,大王,11,1,2021-06-15
L0001973,U000528,纸尿裤,露安适,18,0,
L0001974,U002105,纸尿裤,妈咪宝贝,3,1,2023-01-15
L0001975,U000244,纸尿裤,妈咪宝贝,19,0,
L0001976,U000633,纸尿裤,大王,1,1,2020-05-15
L0001977,U004393,纸尿裤,花王,7,1,2024-04-15
L0001978,U002240,纸尿裤,好奇,12,1,2021-08-15
L0001979,U001671,纸尿裤,好奇,9,1,2018-10-15
L0001980,U002894,纸尿裤,帮宝适,7,1,2018-12-15
L0001981,U002979,纸尿裤,帮宝适,4,0,
L0001982,U005889,纸尿裤,露安适,2,1,2021-08-15
L0001983,U000145,纸尿裤,帮宝适,14,0,
L0001984,U000089,纸尿裤,好奇,9,0,
L0001985,U004259,纸尿裤,花王,7,0,
L0001986,U003231,纸尿裤,帮宝适,2,1,2024-06-15
L0001987,U005161,纸尿裤,露安适,4,0,
L0001988,U004817,纸尿裤,露安适,4,1,2023-02-15
L0001989,U000884,纸尿裤,妈咪宝贝,11,0,
L0001990,U000865,纸尿裤,好奇,31,0,
L0001991,U001462,纸尿裤,花王,7,1,2018-07-15
L0001992,U001369,纸尿裤,好奇,7,1,2018-08-15
L0001993,U001011,纸尿裤,妈咪宝贝,6,1,2024-03-15
L0001994,U003523,纸尿裤,帮宝适,8,1,2019-10-15
L0001995,U004828,纸尿裤,花王,4,0,
L0001996,U003366,纸尿裤,花王,9,0,
L0001997,U005487,纸尿裤,露安适,15,1,2021-04-15
L0001998,U003602,纸尿裤,帮宝适,2,0,
L0001999,U000948,纸尿裤,花王,9,1,2024-04-15
L0002000,U005995,纸尿裤,妈咪宝贝,2,0,
L0002001,U001472,纸尿裤,帮宝适,5,1,2023-06-15
L0002002,U005087,纸尿裤,好奇,5,0,
L0002003,U001428,纸尿裤,帮宝适,5,1,2023-12-15
L0002004,U003010,纸尿裤,好奇,7,0,
L0002005,U002932,纸尿裤,花王,8,1,2022-03-15
